10957				
1994	1	1	0	
1994	1	2	0	
1994	1	3	0	
1994	1	4	0	
1994	1	5	0	
1994	1	6	0	
1994	1	7	0	
1994	1	8	0	
1994	1	9	0	
1994	1	10	0	
1994	1	11	0	
1994	1	12	16544	
1994	1	13	18278	
1994	1	14	20013	
1994	1	15	21747	
1994	1	16	23482	
1994	1	17	25216	
1994	1	18	26951	
1994	1	19	28685	
1994	1	20	30420	
1994	1	21	32154	
1994	1	22	33888	
1994	1	23	35623	
1994	1	24	37212	
1994	1	25	38687	
1994	1	26	40070	
1994	1	27	43035	
1994	1	28	45873	
1994	1	29	48586	
1994	1	30	51173	
1994	1	31	53633	
1994	2	1	55968	
1994	2	2	58176	
1994	2	3	60259	
1994	2	4	62215	
1994	2	5	64046	
1994	2	6	65750	
1994	2	7	67328	
1994	2	8	68907	
1994	2	9	70485	
1994	2	10	72063	
1994	2	11	73642	
1994	2	12	75220	
1994	2	13	76880	
1994	2	14	78621	
1994	2	15	80444	
1994	2	16	82348	
1994	2	17	84334	
1994	2	18	86401	
1994	2	19	88550	
1994	2	20	90780	
1994	2	21	93092	
1994	2	22	95485	
1994	2	23	97959	
1994	2	24	100516	
1994	2	25	103153	
1994	2	26	105872	
1994	2	27	108673	
1994	2	28	111473	
1994	3	1	114274	
1994	3	2	116921	
1994	3	3	119414	
1994	3	4	121754	
1994	3	5	123940	
1994	3	6	125972	
1994	3	7	127851	
1994	3	8	129576	
1994	3	9	131148	
1994	3	10	132566	
1994	3	11	133830	
1994	3	12	134941	
1994	3	13	135833	
1994	3	14	136505	
1994	3	15	136959	
1994	3	16	137194	
1994	3	17	137363	
1994	3	18	137467	
1994	3	19	137505	
1994	3	20	137478	
1994	3	21	137386	
1994	3	22	137229	
1994	3	23	137006	
1994	3	24	136717	
1994	3	25	136364	
1994	3	26	135944	
1994	3	27	135460	
1994	3	28	134975	
1994	3	29	134491	
1994	3	30	134006	
1994	3	31	133522	
1994	4	1	133037	
1994	4	2	132564	
1994	4	3	132103	
1994	4	4	131653	
1994	4	5	131215	
1994	4	6	130788	
1994	4	7	130372	
1994	4	8	129968	
1994	4	9	129576	
1994	4	10	129195	
1994	4	11	128826	
1994	4	12	128468	
1994	4	13	128122	
1994	4	14	127787	
1994	4	15	127464	
1994	4	16	127152	
1994	4	17	126840	
1994	4	18	126529	
1994	4	19	126217	
1994	4	20	125905	
1994	4	21	125593	
1994	4	22	125282	
1994	4	23	124970	
1994	4	24	124658	
1994	4	25	124347	
1994	4	26	124035	
1994	4	27	123723	
1994	4	28	123411	
1994	4	29	123100	
1994	4	30	122788	
1994	5	1	122476	
1994	5	2	122165	
1994	5	3	121853	
1994	5	4	121541	
1994	5	5	121229	
1994	5	6	120918	
1994	5	7	120606	
1994	5	8	120294	
1994	5	9	119983	
1994	5	10	119671	
1994	5	11	119359	
1994	5	12	119047	
1994	5	13	118736	
1994	5	14	118424	
1994	5	15	118112	
1994	5	16	117801	
1994	5	17	117489	
1994	5	18	117177	
1994	5	19	116865	
1994	5	20	116554	
1994	5	21	116242	
1994	5	22	115930	
1994	5	23	115619	
1994	5	24	115307	
1994	5	25	114995	
1994	5	26	114683	
1994	5	27	114372	
1994	5	28	114060	
1994	5	29	113748	
1994	5	30	113436	
1994	5	31	113125	
1994	6	1	112813	
1994	6	2	112501	
1994	6	3	112190	
1994	6	4	111878	
1994	6	5	111566	
1994	6	6	111254	
1994	6	7	110943	
1994	6	8	110631	
1994	6	9	110319	
1994	6	10	110008	
1994	6	11	109696	
1994	6	12	109384	
1994	6	13	109072	
1994	6	14	108761	
1994	6	15	108449	
1994	6	16	108137	
1994	6	17	107826	
1994	6	18	107514	
1994	6	19	107202	
1994	6	20	106890	
1994	6	21	106579	
1994	6	22	106267	
1994	6	23	105955	
1994	6	24	105644	
1994	6	25	105332	
1994	6	26	105020	
1994	6	27	104708	
1994	6	28	104397	
1994	6	29	104085	
1994	6	30	103773	
1994	7	1	103462	
1994	7	2	103150	
1994	7	3	102838	
1994	7	4	102526	
1994	7	5	102215	
1994	7	6	101903	
1994	7	7	101591	
1994	7	8	101279	
1994	7	9	100968	
1994	7	10	100656	
1994	7	11	100344	
1994	7	12	100033	
1994	7	13	99721	
1994	7	14	99409	
1994	7	15	99097	
1994	7	16	98786	
1994	7	17	98474	
1994	7	18	98162	
1994	7	19	97851	
1994	7	20	97539	
1994	7	21	97227	
1994	7	22	96915	
1994	7	23	96604	
1994	7	24	96292	
1994	7	25	95980	
1994	7	26	95669	
1994	7	27	95357	
1994	7	28	95045	
1994	7	29	94733	
1994	7	30	94422	
1994	7	31	94110	
1994	8	1	93798	
1994	8	2	93487	
1994	8	3	93175	
1994	8	4	92863	
1994	8	5	92551	
1994	8	6	92240	
1994	8	7	91928	
1994	8	8	91616	
1994	8	9	91305	
1994	8	10	90993	
1994	8	11	90681	
1994	8	12	90369	
1994	8	13	90058	
1994	8	14	89746	
1994	8	15	89434	
1994	8	16	89122	
1994	8	17	88811	
1994	8	18	88499	
1994	8	19	88187	
1994	8	20	87876	
1994	8	21	87564	
1994	8	22	87252	
1994	8	23	86940	
1994	8	24	86629	
1994	8	25	86317	
1994	8	26	86005	
1994	8	27	85694	
1994	8	28	85382	
1994	8	29	85070	
1994	8	30	84758	
1994	8	31	84447	
1994	9	1	84135	
1994	9	2	83823	
1994	9	3	83512	
1994	9	4	83200	
1994	9	5	82888	
1994	9	6	82576	
1994	9	7	82265	
1994	9	8	81953	
1994	9	9	81641	
1994	9	10	81330	
1994	9	11	81018	
1994	9	12	80706	
1994	9	13	80394	
1994	9	14	80083	
1994	9	15	79771	
1994	9	16	79459	
1994	9	17	79148	
1994	9	18	78836	
1994	9	19	78524	
1994	9	20	78212	
1994	9	21	77901	
1994	9	22	77589	
1994	9	23	77277	
1994	9	24	76965	
1994	9	25	76654	
1994	9	26	76342	
1994	9	27	76030	
1994	9	28	75719	
1994	9	29	75407	
1994	9	30	75095	
1994	10	1	74783	
1994	10	2	74472	
1994	10	3	74160	
1994	10	4	73848	
1994	10	5	73537	
1994	10	6	73225	
1994	10	7	72913	
1994	10	8	72601	
1994	10	9	72290	
1994	10	10	71978	
1994	10	11	71666	
1994	10	12	71355	
1994	10	13	71043	
1994	10	14	70731	
1994	10	15	70419	
1994	10	16	70108	
1994	10	17	69796	
1994	10	18	69484	
1994	10	19	69173	
1994	10	20	68861	
1994	10	21	68549	
1994	10	22	68237	
1994	10	23	67926	
1994	10	24	67614	
1994	10	25	67302	
1994	10	26	66991	
1994	10	27	66679	
1994	10	28	66367	
1994	10	29	66055	
1994	10	30	65744	
1994	10	31	65432	
1994	11	1	65120	
1994	11	2	64809	
1994	11	3	64497	
1994	11	4	64185	
1994	11	5	63873	
1994	11	6	63562	
1994	11	7	63250	
1994	11	8	62938	
1994	11	9	62626	
1994	11	10	62315	
1994	11	11	62003	
1994	11	12	61691	
1994	11	13	61380	
1994	11	14	61068	
1994	11	15	60756	
1994	11	16	60444	
1994	11	17	60133	
1994	11	18	59821	
1994	11	19	59509	
1994	11	20	59198	
1994	11	21	58886	
1994	11	22	58574	
1994	11	23	58262	
1994	11	24	58039	
1994	11	25	57903	
1994	11	26	57854	
1994	11	27	57894	
1994	11	28	58021	
1994	11	29	58237	
1994	11	30	58540	
1994	12	1	58931	
1994	12	2	59410	
1994	12	3	59976	
1994	12	4	60631	
1994	12	5	61373	
1994	12	6	62203	
1994	12	7	63121	
1994	12	8	64127	
1994	12	9	65133	
1994	12	10	66139	
1994	12	11	67145	
1994	12	12	68151	
1994	12	13	69124	
1994	12	14	70065	
1994	12	15	70973	
1994	12	16	71849	
1994	12	17	72692	
1994	12	18	73503	
1994	12	19	74281	
1994	12	20	75027	
1994	12	21	75741	
1994	12	22	76422	
1994	12	23	77070	
1994	12	24	77686	
1994	12	25	78269	
1994	12	26	78820	
1994	12	27	79338	
1994	12	28	79857	
1994	12	29	80375	
1994	12	30	80894	
1994	12	31	81412	
1995	1	1	81930	
1995	1	2	82449	
1995	1	3	82967	
1995	1	4	83485	
1995	1	5	84004	
1995	1	6	84522	
1995	1	7	85041	
1995	1	8	85559	
1995	1	9	86077	
1995	1	10	86596	
1995	1	11	87114	
1995	1	12	87632	
1995	1	13	88151	
1995	1	14	88669	
1995	1	15	89188	
1995	1	16	89706	
1995	1	17	90224	
1995	1	18	90743	
1995	1	19	91261	
1995	1	20	91779	
1995	1	21	92298	
1995	1	22	92816	
1995	1	23	93335	
1995	1	24	93853	
1995	1	25	94371	
1995	1	26	94890	
1995	1	27	95408	
1995	1	28	95926	
1995	1	29	96445	
1995	1	30	96963	
1995	1	31	97482	
1995	2	1	98000	
1995	2	2	98518	
1995	2	3	99037	
1995	2	4	99555	
1995	2	5	100073	
1995	2	6	100592	
1995	2	7	101110	
1995	2	8	101628	
1995	2	9	102147	
1995	2	10	102665	
1995	2	11	103184	
1995	2	12	103702	
1995	2	13	104220	
1995	2	14	104739	
1995	2	15	105257	
1995	2	16	105775	
1995	2	17	106294	
1995	2	18	106812	
1995	2	19	107331	
1995	2	20	107849	
1995	2	21	108367	
1995	2	22	108886	
1995	2	23	109404	
1995	2	24	109922	
1995	2	25	110441	
1995	2	26	110959	
1995	2	27	111478	
1995	2	28	111996	
1995	3	1	112514	
1995	3	2	113070	
1995	3	3	113661	
1995	3	4	114290	
1995	3	5	114956	
1995	3	6	115658	
1995	3	7	116397	
1995	3	8	117173	
1995	3	9	117986	
1995	3	10	118836	
1995	3	11	119722	
1995	3	12	120645	
1995	3	13	121530	
1995	3	14	122376	
1995	3	15	123184	
1995	3	16	123954	
1995	3	17	124648	
1995	3	18	125267	
1995	3	19	125811	
1995	3	20	126279	
1995	3	21	126673	
1995	3	22	126991	
1995	3	23	127234	
1995	3	24	127402	
1995	3	25	127494	
1995	3	26	127511	
1995	3	27	127453	
1995	3	28	127396	
1995	3	29	127338	
1995	3	30	127280	
1995	3	31	127222	
1995	4	1	127164	
1995	4	2	127106	
1995	4	3	127048	
1995	4	4	126990	
1995	4	5	126932	
1995	4	6	126874	
1995	4	7	126816	
1995	4	8	126758	
1995	4	9	126700	
1995	4	10	126643	
1995	4	11	126585	
1995	4	12	126527	
1995	4	13	126469	
1995	4	14	126411	
1995	4	15	126353	
1995	4	16	126295	
1995	4	17	126237	
1995	4	18	126179	
1995	4	19	126121	
1995	4	20	126063	
1995	4	21	126005	
1995	4	22	125947	
1995	4	23	125890	
1995	4	24	125832	
1995	4	25	125774	
1995	4	26	125716	
1995	4	27	125658	
1995	4	28	125600	
1995	4	29	125542	
1995	4	30	125484	
1995	5	1	125426	
1995	5	2	125368	
1995	5	3	125310	
1995	5	4	125252	
1995	5	5	125194	
1995	5	6	125137	
1995	5	7	125079	
1995	5	8	125021	
1995	5	9	124963	
1995	5	10	124905	
1995	5	11	124847	
1995	5	12	124789	
1995	5	13	124731	
1995	5	14	124673	
1995	5	15	124615	
1995	5	16	124557	
1995	5	17	124499	
1995	5	18	124441	
1995	5	19	124384	
1995	5	20	124326	
1995	5	21	124268	
1995	5	22	124210	
1995	5	23	124152	
1995	5	24	124094	
1995	5	25	124036	
1995	5	26	123978	
1995	5	27	123920	
1995	5	28	123862	
1995	5	29	123804	
1995	5	30	123746	
1995	5	31	123688	
1995	6	1	123631	
1995	6	2	123573	
1995	6	3	123515	
1995	6	4	123457	
1995	6	5	123399	
1995	6	6	123341	
1995	6	7	123283	
1995	6	8	123225	
1995	6	9	123167	
1995	6	10	123109	
1995	6	11	123051	
1995	6	12	122993	
1995	6	13	122935	
1995	6	14	122878	
1995	6	15	122820	
1995	6	16	122762	
1995	6	17	122704	
1995	6	18	122646	
1995	6	19	122588	
1995	6	20	122530	
1995	6	21	122472	
1995	6	22	122414	
1995	6	23	122356	
1995	6	24	122300	
1995	6	25	122244	
1995	6	26	122190	
1995	6	27	122137	
1995	6	28	122085	
1995	6	29	122034	
1995	6	30	121985	
1995	7	1	121937	
1995	7	2	121890	
1995	7	3	121844	
1995	7	4	121800	
1995	7	5	121757	
1995	7	6	121715	
1995	7	7	121674	
1995	7	8	121634	
1995	7	9	121595	
1995	7	10	121555	
1995	7	11	121516	
1995	7	12	121476	
1995	7	13	121437	
1995	7	14	121397	
1995	7	15	121358	
1995	7	16	121318	
1995	7	17	121279	
1995	7	18	121239	
1995	7	19	121199	
1995	7	20	121160	
1995	7	21	121120	
1995	7	22	121081	
1995	7	23	121041	
1995	7	24	121002	
1995	7	25	120962	
1995	7	26	120923	
1995	7	27	120883	
1995	7	28	120844	
1995	7	29	120804	
1995	7	30	120765	
1995	7	31	120725	
1995	8	1	120685	
1995	8	2	120646	
1995	8	3	120606	
1995	8	4	120567	
1995	8	5	120527	
1995	8	6	120488	
1995	8	7	120448	
1995	8	8	120409	
1995	8	9	120369	
1995	8	10	120330	
1995	8	11	120290	
1995	8	12	120250	
1995	8	13	120211	
1995	8	14	120171	
1995	8	15	120132	
1995	8	16	120092	
1995	8	17	120053	
1995	8	18	120013	
1995	8	19	119974	
1995	8	20	119934	
1995	8	21	119895	
1995	8	22	119855	
1995	8	23	119815	
1995	8	24	119776	
1995	8	25	119736	
1995	8	26	119697	
1995	8	27	119657	
1995	8	28	119618	
1995	8	29	119578	
1995	8	30	119539	
1995	8	31	119499	
1995	9	1	119460	
1995	9	2	119420	
1995	9	3	119381	
1995	9	4	119341	
1995	9	5	119301	
1995	9	6	119262	
1995	9	7	119222	
1995	9	8	119183	
1995	9	9	119143	
1995	9	10	119104	
1995	9	11	119064	
1995	9	12	119025	
1995	9	13	118985	
1995	9	14	118946	
1995	9	15	118906	
1995	9	16	118866	
1995	9	17	118827	
1995	9	18	118787	
1995	9	19	118748	
1995	9	20	118708	
1995	9	21	118669	
1995	9	22	118629	
1995	9	23	118590	
1995	9	24	118550	
1995	9	25	118511	
1995	9	26	118471	
1995	9	27	118432	
1995	9	28	118392	
1995	9	29	118352	
1995	9	30	118313	
1995	10	1	118273	
1995	10	2	118234	
1995	10	3	118194	
1995	10	4	118155	
1995	10	5	118115	
1995	10	6	118076	
1995	10	7	118036	
1995	10	8	117997	
1995	10	9	117957	
1995	10	10	117917	
1995	10	11	117878	
1995	10	12	117838	
1995	10	13	117799	
1995	10	14	117759	
1995	10	15	117720	
1995	10	16	117680	
1995	10	17	117641	
1995	10	18	117601	
1995	10	19	117562	
1995	10	20	117522	
1995	10	21	117483	
1995	10	22	117443	
1995	10	23	117403	
1995	10	24	117364	
1995	10	25	117324	
1995	10	26	117285	
1995	10	27	117245	
1995	10	28	117206	
1995	10	29	117166	
1995	10	30	117127	
1995	10	31	117087	
1995	11	1	117048	
1995	11	2	117008	
1995	11	3	116968	
1995	11	4	116929	
1995	11	5	116889	
1995	11	6	116850	
1995	11	7	116810	
1995	11	8	116771	
1995	11	9	116731	
1995	11	10	116692	
1995	11	11	116652	
1995	11	12	116613	
1995	11	13	116573	
1995	11	14	116534	
1995	11	15	116494	
1995	11	16	116454	
1995	11	17	116415	
1995	11	18	116375	
1995	11	19	116336	
1995	11	20	116296	
1995	11	21	116257	
1995	11	22	116217	
1995	11	23	116178	
1995	11	24	116138	
1995	11	25	116099	
1995	11	26	116059	
1995	11	27	116019	
1995	11	28	115980	
1995	11	29	115940	
1995	11	30	115901	
1995	12	1	115861	
1995	12	2	115822	
1995	12	3	115782	
1995	12	4	115743	
1995	12	5	115703	
1995	12	6	115664	
1995	12	7	115624	
1995	12	8	115584	
1995	12	9	115545	
1995	12	10	115505	
1995	12	11	115466	
1995	12	12	115426	
1995	12	13	115387	
1995	12	14	115347	
1995	12	15	115308	
1995	12	16	115268	
1995	12	17	115229	
1995	12	18	115189	
1995	12	19	115150	
1995	12	20	115110	
1995	12	21	115070	
1995	12	22	115031	
1995	12	23	114991	
1995	12	24	114952	
1995	12	25	114912	
1995	12	26	114873	
1995	12	27	114833	
1995	12	28	114794	
1995	12	29	114754	
1995	12	30	114715	
1995	12	31	114675	
1996	1	1	114635	
1996	1	2	114596	
1996	1	3	114556	
1996	1	4	114517	
1996	1	5	114477	
1996	1	6	114438	
1996	1	7	114398	
1996	1	8	114359	
1996	1	9	114319	
1996	1	10	114280	
1996	1	11	114240	
1996	1	12	114201	
1996	1	13	114161	
1996	1	14	114121	
1996	1	15	114082	
1996	1	16	114042	
1996	1	17	114003	
1996	1	18	113963	
1996	1	19	113924	
1996	1	20	113884	
1996	1	21	113845	
1996	1	22	113805	
1996	1	23	113766	
1996	1	24	113726	
1996	1	25	113686	
1996	1	26	113647	
1996	1	27	113607	
1996	1	28	113568	
1996	1	29	113528	
1996	1	30	113489	
1996	1	31	113449	
1996	2	1	113410	
1996	2	2	113370	
1996	2	3	113331	
1996	2	4	113291	
1996	2	5	113252	
1996	2	6	113212	
1996	2	7	113172	
1996	2	8	113133	
1996	2	9	113093	
1996	2	10	113054	
1996	2	11	113014	
1996	2	12	112975	
1996	2	13	112935	
1996	2	14	112896	
1996	2	15	112856	
1996	2	16	112817	
1996	2	17	112777	
1996	2	18	112737	
1996	2	19	112698	
1996	2	20	112658	
1996	2	21	112619	
1996	2	22	112579	
1996	2	23	112540	
1996	2	24	112500	
1996	2	25	112461	
1996	2	26	112421	
1996	2	27	112382	
1996	2	28	112342	
1996	2	29	112303	
1996	3	1	112263	
1996	3	2	112164	
1996	3	3	112006	
1996	3	4	111788	
1996	3	5	111511	
1996	3	6	111175	
1996	3	7	110779	
1996	3	8	110324	
1996	3	9	109809	
1996	3	10	109235	
1996	3	11	108602	
1996	3	12	107909	
1996	3	13	107157	
1996	3	14	106345	
1996	3	15	105475	
1996	3	16	104544	
1996	3	17	103614	
1996	3	18	102684	
1996	3	19	101754	
1996	3	20	100823	
1996	3	21	99893	
1996	3	22	98963	
1996	3	23	98033	
1996	3	24	97103	
1996	3	25	96172	
1996	3	26	95242	
1996	3	27	94312	
1996	3	28	93382	
1996	3	29	92451	
1996	3	30	91521	
1996	3	31	90591	
1996	4	1	89661	
1996	4	2	88634	
1996	4	3	87512	
1996	4	4	86293	
1996	4	5	84978	
1996	4	6	83567	
1996	4	7	82059	
1996	4	8	80456	
1996	4	9	78756	
1996	4	10	76960	
1996	4	11	75068	
1996	4	12	73080	
1996	4	13	70995	
1996	4	14	68814	
1996	4	15	66537	
1996	4	16	64164	
1996	4	17	61791	
1996	4	18	59418	
1996	4	19	57045	
1996	4	20	54672	
1996	4	21	52299	
1996	4	22	49926	
1996	4	23	47553	
1996	4	24	45179	
1996	4	25	42806	
1996	4	26	40433	
1996	4	27	38060	
1996	4	28	35687	
1996	4	29	33314	
1996	4	30	30941	
1996	5	1	28568	
1996	5	2	26372	
1996	5	3	24353	
1996	5	4	22512	
1996	5	5	20847	
1996	5	6	19360	
1996	5	7	18050	
1996	5	8	16918	
1996	5	9	15962	
1996	5	10	15184	
1996	5	11	14583	
1996	5	12	14159	
1996	5	13	13912	
1996	5	14	13843	
1996	5	15	13951	
1996	5	16	14236	
1996	5	17	14521	
1996	5	18	14806	
1996	5	19	15091	
1996	5	20	15376	
1996	5	21	15661	
1996	5	22	15945	
1996	5	23	16230	
1996	5	24	16515	
1996	5	25	16800	
1996	5	26	17085	
1996	5	27	17370	
1996	5	28	17655	
1996	5	29	17940	
1996	5	30	18225	
1996	5	31	18510	
1996	6	1	18795	
1996	6	2	19080	
1996	6	3	19365	
1996	6	4	19650	
1996	6	5	19935	
1996	6	6	20220	
1996	6	7	20505	
1996	6	8	20790	
1996	6	9	21075	
1996	6	10	21360	
1996	6	11	21645	
1996	6	12	21930	
1996	6	13	22215	
1996	6	14	22500	
1996	6	15	22785	
1996	6	16	23070	
1996	6	17	23355	
1996	6	18	23640	
1996	6	19	23925	
1996	6	20	24210	
1996	6	21	24495	
1996	6	22	24780	
1996	6	23	25065	
1996	6	24	25350	
1996	6	25	25635	
1996	6	26	25920	
1996	6	27	26205	
1996	6	28	26490	
1996	6	29	26775	
1996	6	30	27060	
1996	7	1	27345	
1996	7	2	27629	
1996	7	3	27914	
1996	7	4	28199	
1996	7	5	28484	
1996	7	6	28769	
1996	7	7	29054	
1996	7	8	29339	
1996	7	9	29624	
1996	7	10	29909	
1996	7	11	30194	
1996	7	12	30479	
1996	7	13	30764	
1996	7	14	31049	
1996	7	15	31334	
1996	7	16	31619	
1996	7	17	31904	
1996	7	18	32189	
1996	7	19	32474	
1996	7	20	32759	
1996	7	21	33044	
1996	7	22	33329	
1996	7	23	33614	
1996	7	24	33868	
1996	7	25	34092	
1996	7	26	34285	
1996	7	27	34447	
1996	7	28	34579	
1996	7	29	34680	
1996	7	30	34750	
1996	7	31	34790	
1996	8	1	34798	
1996	8	2	34777	
1996	8	3	34724	
1996	8	4	34641	
1996	8	5	34527	
1996	8	6	34383	
1996	8	7	34208	
1996	8	8	34033	
1996	8	9	33857	
1996	8	10	33682	
1996	8	11	33507	
1996	8	12	33332	
1996	8	13	33157	
1996	8	14	32982	
1996	8	15	32807	
1996	8	16	32632	
1996	8	17	32456	
1996	8	18	32281	
1996	8	19	32106	
1996	8	20	31931	
1996	8	21	31756	
1996	8	22	31581	
1996	8	23	31406	
1996	8	24	31230	
1996	8	25	31055	
1996	8	26	30880	
1996	8	27	30705	
1996	8	28	30530	
1996	8	29	30355	
1996	8	30	30180	
1996	8	31	30004	
1996	9	1	29829	
1996	9	2	29654	
1996	9	3	29479	
1996	9	4	29304	
1996	9	5	29129	
1996	9	6	28954	
1996	9	7	28779	
1996	9	8	28603	
1996	9	9	28428	
1996	9	10	28253	
1996	9	11	28078	
1996	9	12	27903	
1996	9	13	27726	
1996	9	14	27547	
1996	9	15	27367	
1996	9	16	27184	
1996	9	17	27000	
1996	9	18	26814	
1996	9	19	26626	
1996	9	20	26437	
1996	9	21	26245	
1996	9	22	26052	
1996	9	23	25857	
1996	9	24	25660	
1996	9	25	25461	
1996	9	26	25261	
1996	9	27	25059	
1996	9	28	24856	
1996	9	29	24654	
1996	9	30	24452	
1996	10	1	24249	
1996	10	2	24047	
1996	10	3	23845	
1996	10	4	23643	
1996	10	5	23440	
1996	10	6	23238	
1996	10	7	23036	
1996	10	8	22833	
1996	10	9	22631	
1996	10	10	22429	
1996	10	11	22226	
1996	10	12	22024	
1996	10	13	21822	
1996	10	14	21620	
1996	10	15	21417	
1996	10	16	21215	
1996	10	17	21013	
1996	10	18	20810	
1996	10	19	20608	
1996	10	20	20406	
1996	10	21	20204	
1996	10	22	20001	
1996	10	23	19799	
1996	10	24	19597	
1996	10	25	19394	
1996	10	26	19192	
1996	10	27	18990	
1996	10	28	18788	
1996	10	29	18585	
1996	10	30	18383	
1996	10	31	18181	
1996	11	1	17978	
1996	11	2	17776	
1996	11	3	17574	
1996	11	4	17371	
1996	11	5	17169	
1996	11	6	16967	
1996	11	7	16765	
1996	11	8	16562	
1996	11	9	16360	
1996	11	10	16158	
1996	11	11	15955	
1996	11	12	15753	
1996	11	13	15551	
1996	11	14	15349	
1996	11	15	15146	
1996	11	16	14944	
1996	11	17	14742	
1996	11	18	14539	
1996	11	19	14337	
1996	11	20	14135	
1996	11	21	13932	
1996	11	22	13730	
1996	11	23	13528	
1996	11	24	13326	
1996	11	25	13123	
1996	11	26	12921	
1996	11	27	12719	
1996	11	28	12516	
1996	11	29	12314	
1996	11	30	12112	
1996	12	1	11910	
1996	12	2	11707	
1996	12	3	11505	
1996	12	4	11303	
1996	12	5	11100	
1996	12	6	10898	
1996	12	7	10696	
1996	12	8	10493	
1996	12	9	10291	
1996	12	10	10089	
1996	12	11	9887	
1996	12	12	9684	
1996	12	13	9505	
1996	12	14	9348	
1996	12	15	9215	
1996	12	16	9104	
1996	12	17	9016	
1996	12	18	8951	
1996	12	19	8909	
1996	12	20	8890	
1996	12	21	8893	
1996	12	22	8920	
1996	12	23	8969	
1996	12	24	9042	
1996	12	25	9137	
1996	12	26	9255	
1996	12	27	9396	
1996	12	28	9537	
1996	12	29	9678	
1996	12	30	9819	
1996	12	31	9960	
1997	1	1	10101	
1997	1	2	10488	
1997	1	3	11122	
1997	1	4	12001	
1997	1	5	13127	
1997	1	6	14499	
1997	1	7	16118	
1997	1	8	17982	
1997	1	9	20093	
1997	1	10	22450	
1997	1	11	25054	
1997	1	12	27903	
1997	1	13	30782	
1997	1	14	33690	
1997	1	15	36627	
1997	1	16	39593	
1997	1	17	42342	
1997	1	18	44874	
1997	1	19	47188	
1997	1	20	49286	
1997	1	21	51166	
1997	1	22	52830	
1997	1	23	54276	
1997	1	24	55505	
1997	1	25	56517	
1997	1	26	57312	
1997	1	27	57890	
1997	1	28	58468	
1997	1	29	59045	
1997	1	30	59623	
1997	1	31	60201	
1997	2	1	60779	
1997	2	2	61356	
1997	2	3	61934	
1997	2	4	62512	
1997	2	5	63090	
1997	2	6	63667	
1997	2	7	64245	
1997	2	8	64823	
1997	2	9	65401	
1997	2	10	65978	
1997	2	11	66556	
1997	2	12	67134	
1997	2	13	67712	
1997	2	14	68289	
1997	2	15	68867	
1997	2	16	69445	
1997	2	17	70023	
1997	2	18	70600	
1997	2	19	71178	
1997	2	20	71756	
1997	2	21	72334	
1997	2	22	72912	
1997	2	23	73489	
1997	2	24	74067	
1997	2	25	74645	
1997	2	26	75223	
1997	2	27	75800	
1997	2	28	76378	
1997	3	1	76956	
1997	3	2	77534	
1997	3	3	78111	
1997	3	4	78689	
1997	3	5	79267	
1997	3	6	79845	
1997	3	7	80422	
1997	3	8	81000	
1997	3	9	81578	
1997	3	10	82156	
1997	3	11	82733	
1997	3	12	83311	
1997	3	13	83889	
1997	3	14	84467	
1997	3	15	85044	
1997	3	16	85622	
1997	3	17	86200	
1997	3	18	86778	
1997	3	19	87356	
1997	3	20	87933	
1997	3	21	88511	
1997	3	22	89089	
1997	3	23	89667	
1997	3	24	90244	
1997	3	25	90822	
1997	3	26	91400	
1997	3	27	91978	
1997	3	28	92555	
1997	3	29	93133	
1997	3	30	93711	
