#RUN	GRID	lat	lon	INFILT	Ds	Ds_MAX	Ws	C	EXPT_1	EXPT_2	Ksat_1	Ksat_2	PHI_1	PHI_2	MOIST_1	MOIST_2	ELEV	DEPTH_1	DEPTH_2	AVG_T	DP	BUBLE1	BUBLE2	QUARZ1	QUARZ2	BULKDN1	BULKDN2	PARTDN1	PARTDN2	OFF_GMT	WcrFT1	WcrFT2	WpFT1	WpFT2	Z0_SOIL	Z0_SNOW	PRCP	RESM1	RESM2	FS_ACTV
1	3348	25.45	95.7	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	237	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3349	25.45	95.75	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	233	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3350	25.45	95.8	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	259	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3351	25.45	95.85	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	217	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3352	25.45	95.9	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	211	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3353	25.45	95.95	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	235	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3354	25.45	96	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	219	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3355	25.45	96.05	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	256	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3356	25.45	96.1	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	497	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3357	25.45	96.15	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	629	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3358	25.45	96.2	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	804	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3359	25.45	96.25	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	775	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3360	25.45	96.3	0.4	0.9	7.167	1	2	13.6	19.04	472.8	424.8	-999	-999	0.042975849	0.424225864	503	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1200	1460	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3361	25.45	96.35	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	499	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3362	25.45	96.4	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	258	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3363	25.45	96.45	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	265	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3364	25.45	96.5	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	309	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3365	25.45	96.55	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	398	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3366	25.45	96.6	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	187	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3367	25.45	96.65	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	277	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3368	25.45	96.7	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	313	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3369	25.45	96.75	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	167	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3370	25.45	96.8	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	234	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3371	25.45	96.85	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	316	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3372	25.45	96.9	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	316	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3373	25.45	96.95	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1080	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3374	25.45	97	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	456	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3375	25.45	97.05	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	168	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3376	25.45	97.1	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	203	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3377	25.45	97.15	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	245	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3378	25.45	97.2	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	179	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3379	25.45	97.25	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	160	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3380	25.45	97.3	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042975849	0.424225864	156	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1200	1460	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3381	25.45	97.35	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042975849	0.424225864	156	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1200	1460	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3382	25.45	97.4	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042975849	0.424225864	156	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1200	1460	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3383	25.45	97.45	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	191	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3384	25.45	97.5	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	156	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3385	25.45	97.55	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	157	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3386	25.45	97.6	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	189	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3387	25.45	97.65	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	243	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3388	25.45	97.7	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	376	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3389	25.45	97.75	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	310	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3390	25.45	97.8	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	570	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3391	25.45	97.85	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	787	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3392	25.45	97.9	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	888	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3393	25.45	97.95	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1076	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3394	25.45	98	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1167	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3395	25.45	98.05	0.4	0.9	10	0.6	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1555	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3396	25.45	98.1	0.4	0.9	10	0.6	2	13.6	13.6	472.8	472.8	-999	-999	0.04655717	0.04655717	1992	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1300	1300	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3397	25.45	98.15	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.051212887	0.438754147	2772	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1430	1510	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3398	25.45	98.2	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042617717	0.392263642	2148	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1190	1350	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3399	25.45	98.25	0.4	0.9	10	0.6	2	10.58	13.6	950.4	472.8	-999	-999	0.050496623	0.435848491	1968	0.3	0.7	16	4	50.87	40.12	0.24	0.24	1410	1500	2650	2650	2	0.695652174	0.69047619	0.260869565	0.333333333	0.001	0.0005	1500	0.015	0.027	0
1	3400	25.45	98.3	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.051212887	0.438754147	2568	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1430	1510	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3401	25.45	98.35	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042617717	0.392263642	2614	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1190	1350	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3402	25.45	98.4	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042617717	0.392263642	1803	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1190	1350	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3403	25.45	98.45	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.042617717	0.392263642	1820	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1190	1350	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3404	25.45	98.5	0.4	0.9	10	0.6	2	27.56	27.56	763.2	763.2	-999	-999	0.047989698	0.400980611	1969	0.3	0.7	16	4	85.6	85.6	0.24	0.24	1340	1380	2650	2650	2	0.765957447	0.765957447	0.574468085	0.574468085	0.001	0.0005	1500	0.09	0.09	0
1	3405	25.45	98.55	0.4	0.9	10	0.6	2	27.56	27.56	763.2	763.2	-999	-999	0.047989698	0.400980611	1918	0.3	0.7	16	4	85.6	85.6	0.24	0.24	1340	1380	2650	2650	2	0.765957447	0.765957447	0.574468085	0.574468085	0.001	0.0005	1500	0.09	0.09	0
1	3406	25.45	98.6	0.4	0.9	10	0.6	2	10.58	13.6	950.4	472.8	-999	-999	0.050496623	0.435848491	2014	0.3	0.7	16	4	50.87	40.12	0.24	0.24	1410	1500	2650	2650	2	0.695652174	0.69047619	0.260869565	0.333333333	0.001	0.0005	1500	0.015	0.027	0
1	3407	25.45	98.65	0.4	0.9	10	0.6	2	10.58	13.6	950.4	472.8	-999	-999	0.050496623	0.435848491	1662	0.3	0.7	16	4	50.87	40.12	0.24	0.24	1410	1500	2650	2650	2	0.695652174	0.69047619	0.260869565	0.333333333	0.001	0.0005	1500	0.015	0.027	0
1	3408	25.45	98.7	0.4	0.9	10	0.6	2	13.6	19.04	472.8	424.8	-999	-999	0.051212887	0.438754147	2093	0.3	0.7	16	4	40.12	56.43	0.24	0.24	1430	1510	2650	2650	2	0.69047619	0.739130435	0.333333333	0.456521739	0.001	0.0005	1500	0.027	0.075	0
1	3409	25.45	98.75	0.4	0.9	10	0.6	2	13.6	13.6	472.8	472.8	-999	-999	0.040827057	0.040827057	3164	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1140	1140	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3410	25.4	94.3	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1341	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3411	25.4	94.35	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1291	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3412	25.4	94.4	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1714	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3413	25.4	94.45	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1252	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3414	25.4	94.5	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1356	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3415	25.4	94.55	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1151	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3416	25.4	94.6	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1871	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3417	25.4	94.65	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	2310	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3418	25.4	94.7	0.4	0.9	7.167	1	2	13.6	13.6	472.8	472.8	-999	-999	0.039394528	0.337056166	1459	0.3	0.7	16	4	40.12	40.12	0.24	0.24	1100	1160	2650	2650	2	0.69047619	0.69047619	0.333333333	0.333333333	0.001	0.0005	1500	0.027	0.027	0
1	3419	25.4	94.75	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1817	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3420	25.4	94.8	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1393	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3421	25.4	94.85	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	1564	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3422	25.4	94.9	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	694	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3423	25.4	94.95	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	694	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3424	25.4	95	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	520	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3425	25.4	95.05	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	323	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3426	25.4	95.1	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	267	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3427	25.4	95.15	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	224	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3428	25.4	95.2	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	184	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3429	25.4	95.25	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	205	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3430	25.4	95.3	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	193	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3431	25.4	95.35	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	184	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3432	25.4	95.4	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	197	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3433	25.4	95.45	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	201	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3434	25.4	95.5	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	226	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3435	25.4	95.55	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	219	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3436	25.4	95.6	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	225	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
1	3437	25.4	95.65	0.4	0.9	7.167	1	2	20.32	19.04	576	424.8	-999	-999	0.050138491	0.406791925	255	0.3	0.7	16	4	59.41	56.43	0.24	0.24	1400	1400	2650	2650	2	0.692307692	0.739130435	0.435897436	0.456521739	0.001	0.0005	1500	0.068	0.075	0
